,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
35,2018-04-20-03,102178,2431.23,5444.21,380.62,341.8,139.13,0.8,1.11,0.9,0.98
36,2018-04-20-03,120665,547.05,5463.21,401.04,383.1,165.15,0.86,1.05,0.96,0.99
37,2018-04-20-03,68830,4303.08,5464.38,315.04,278.18,99.7,0.44,1.13,0.88,0.87
38,2018-04-20-03,89803,6169.54,5463.21,349.85,326.82,156,0.75,1.07,0.93,0.95
39,2018-04-20-03,37504,5264.92,5441.28,232.68,205.22,13.02,0.78,1.13,0.88,0.97
40,2018-04-20-03,44525,3324.22,5487.55,269.15,210.63,153.37,0.69,1.28,0.78,0.94
41,2018-04-20-03,80428,2896.22,6246.68,331.08,309.3,70.07,0.83,1.07,0.93,0.98
42,2018-04-20-03,91316,1008.93,6288.16,355.08,327.44,116.11,0.71,1.08,0.92,0.95
43,2018-04-20-03,78863,4766.15,6287.03,325.77,308.23,45.17,0.73,1.06,0.95,0.97
44,2018-04-20-03,59206,5687.75,6282.16,278.76,270.43,40.08,0.71,1.03,0.97,0.95
45,2018-04-20-03,50600,3824.38,6272.45,271.04,237.7,134.68,0.76,1.14,0.88,0.96
46,2018-04-20-03,94755,3343.68,7079.48,359.85,335.27,7.02,0.71,1.07,0.93,0.94
47,2018-04-20-03,64097,6113.41,7084.92,313.35,260.45,63.01,0.65,1.2,0.83,0.94
48,2018-04-20-03,78055,5219.12,7095.87,328.13,302.88,161.67,0.7,1.08,0.92,0.96
49,2018-04-20-03,59030,542.75,7089.73,278.87,269.52,28.35,0.77,1.03,0.97,0.96
50,2018-04-20-03,57436,2412.28,7081.51,279.58,261.57,43.92,0.78,1.07,0.94,0.96
51,2018-04-20-03,21709,4312.07,7067.59,191.24,144.53,128.6,0.69,1.32,0.76,0.93
52,2018-04-20-03,28233,1458.66,7083.88,201.96,177.99,15.15,0.87,1.13,0.88,0.99
53,2018-04-20-03,92238,1958.66,7873.42,370.14,317.29,168.02,0.69,1.17,0.86,0.96
54,2018-04-20-03,97066,5695.5,7897.55,361.19,342.17,177.43,0.82,1.06,0.95,0.98
55,2018-04-20-03,56001,3822.33,7885.92,269.39,264.68,7.89,0.82,1.02,0.98,0.98
56,2018-04-20-03,53800,4727.2,7899.6,278.76,245.73,4.25,0.72,1.13,0.88,0.95
57,2018-04-20-03,12293,1094.72,7897.33,169.49,92.35,105.78,0.54,1.84,0.54,0.88
58,2018-04-20-03,8736,2875.18,7970.79,113.18,98.28,139.25,0.81,1.15,0.87,0.96
59,2018-04-20-03,88732,6189.45,8696.96,353.96,319.18,32.54,0.66,1.11,0.9,0.95
60,2018-04-20-03,82302,556.65,8699.04,338.73,309.36,175.24,0.76,1.09,0.91,0.98
61,2018-04-20-03,60098,2401.54,8718.7,288.61,265.13,26.45,0.84,1.09,0.92,0.98
62,2018-04-20-03,72214,4289.54,8732.6,312.51,294.21,5.34,0.84,1.06,0.94,0.98
63,2018-04-20-03,44176,5208.97,8740.83,260.57,215.86,104.94,0.75,1.21,0.83,0.97
64,2018-04-20-03,13446,3267.98,8769.42,146.4,116.94,91.65,0.58,1.25,0.8,0.92
65,2018-04-20-03,19636,1485.55,8827.92,186.26,134.23,171,0.4,1.39,0.72,0.71
1,2018-04-20-04,105995,5230.78,593.8,372.55,362.25,31.87,0.8,1.03,0.97,0.98
2,2018-04-20-04,94407,3331.8,597.65,365.32,329.04,41.79,0.81,1.11,0.9,0.97
3,2018-04-20-04,48594,4286.28,574.47,253.43,244.13,141.13,0.69,1.04,0.96,0.95
4,2018-04-20-04,51393,543.2,612.42,295.76,221.24,103.65,0.69,1.34,0.75,0.96
5,2018-04-20-04,37503,1466.02,582.89,232.28,205.57,70.44,0.85,1.13,0.89,0.99
6,2018-04-20-04,19578,2446.45,585.21,165.59,150.54,45.97,0.74,1.1,0.91,0.96
7,2018-04-20-04,26666,6152.67,603.64,191.79,177.03,41.35,0.69,1.08,0.92,0.95
8,2018-04-20-04,120830,3814.51,1406.09,402.6,382.13,3.33,0.87,1.05,0.95,0.99
9,2018-04-20-04,107387,1938.73,1416.48,387.35,352.99,149.65,0.84,1.1,0.91,0.99
10,2018-04-20-04,99487,5685.24,1414.97,375.92,336.96,158.62,0.76,1.12,0.9,0.97
11,2018-04-20-04,61163,2842.53,1413.02,300.31,259.31,150.03,0.68,1.16,0.86,0.95
12,2018-04-20-04,24609,4739.5,1418.3,187.13,167.44,97.69,0.76,1.12,0.89,0.96
13,2018-04-20-04,20513,1105.84,1427.75,176.94,147.61,14.28,0.58,1.2,0.83,0.91
14,2018-04-20-04,87424,557.76,2215.76,359.79,309.38,148.52,0.73,1.16,0.86,0.96
15,2018-04-20-04,71944,2412.94,2223.45,354.87,258.13,27.59,0.79,1.37,0.73,0.98
16,2018-04-20-04,54409,1470.13,2209.73,270.37,256.22,82.34,0.75,1.06,0.95,0.96
17,2018-04-20-04,30884,5232.74,2223.78,229.04,171.69,84.2,0.65,1.33,0.75,0.93
18,2018-04-20-04,60143,6158.56,2241.05,293.21,261.16,149.83,0.77,1.12,0.89,0.97
19,2018-04-20-04,24682,3356.45,2209.94,194.64,161.46,4.38,0.77,1.21,0.83,0.96
20,2018-04-20-04,103229,2870.01,3007.87,370.6,354.65,22.15,0.71,1.04,0.96,0.96
21,2018-04-20-04,104002,4746.29,3019.9,379.77,348.69,152.26,0.64,1.09,0.92,0.92
22,2018-04-20-04,84713,1023.34,3028.76,350.19,308,179.09,0.72,1.14,0.88,0.95
23,2018-04-20-04,61515,3820.07,3025.78,297.64,263.15,33.95,0.62,1.13,0.88,0.92
24,2018-04-20-04,82038,5706.02,3036.6,340.94,306.37,10.56,0.8,1.11,0.9,0.98
25,2018-04-20-04,89256,1488.11,3827.85,356.32,318.94,48.5,0.8,1.12,0.9,0.98
26,2018-04-20-04,103739,3334.82,3838.78,376.51,350.81,7.58,0.82,1.07,0.93,0.98
27,2018-04-20-04,65790,5224.84,3843.84,299.54,279.65,178.77,0.79,1.07,0.93,0.97
28,2018-04-20-04,65928,6158.27,3860.18,329.08,255.08,131.07,0.54,1.29,0.78,0.87
29,2018-04-20-04,48388,4304.02,3846.29,256.55,240.15,72.42,0.75,1.07,0.94,0.95
30,2018-04-20-04,94585,3814.4,4648.94,367.86,327.38,133.08,0.79,1.12,0.89,0.97
31,2018-04-20-04,74137,5705.22,4656.33,317.15,297.63,30.48,0.65,1.07,0.94,0.93
32,2018-04-20-04,46830,1976.18,4628.77,273.83,217.75,51.49,0.82,1.26,0.8,0.99
33,2018-04-20-04,60754,2888.82,4675.01,300.03,257.83,73.85,0.56,1.16,0.86,0.9
34,2018-04-20-04,53279,1006.59,4661.46,277.38,244.57,57.88,0.76,1.13,0.88,0.96
35,2018-04-20-04,103439,2430.11,5444.53,383.37,343.54,141.38,0.79,1.12,0.9,0.98
36,2018-04-20-04,120891,546.95,5464.13,401.32,383.54,164.45,0.85,1.05,0.96,0.99
37,2018-04-20-04,75901,4308.08,5454.59,336.57,287.13,80.79,0.72,1.17,0.85,0.95
38,2018-04-20-04,90547,6169.17,5462.76,351.88,327.64,156.66,0.76,1.07,0.93,0.95
39,2018-04-20-04,37585,5265.06,5440.55,232.19,206.1,10.7,0.8,1.13,0.89,0.97
40,2018-04-20-04,46987,3322.36,5490.76,269.32,222.13,158.52,0.66,1.21,0.82,0.93
41,2018-04-20-04,81078,2896.37,6247.17,332.49,310.48,69.69,0.83,1.07,0.93,0.98
42,2018-04-20-04,91476,1009.66,6288.6,355.09,328.01,117.34,0.71,1.08,0.92,0.95
43,2018-04-20-04,79029,4765.59,6287.56,326.42,308.26,43.44,0.75,1.06,0.94,0.97
44,2018-04-20-04,59912,5687.69,6282.37,280.59,271.86,46.83,0.72,1.03,0.97,0.95
45,2018-04-20-04,51775,3823.81,6272.53,273.93,240.65,133.27,0.74,1.14,0.88,0.96
46,2018-04-20-04,95202,3343.94,7079.95,360.93,335.84,9.36,0.72,1.07,0.93,0.94
47,2018-04-20-04,67465,6115.72,7084.48,323.3,265.69,66.02,0.57,1.22,0.82,0.93
48,2018-04-20-04,78832,5218.6,7096.64,328.97,305.11,162.42,0.69,1.08,0.93,0.96
49,2018-04-20-04,60574,542.82,7089.04,281.29,274.19,40.69,0.76,1.03,0.97,0.96
50,2018-04-20-04,58359,2412.39,7081.85,281.73,263.74,42.09,0.78,1.07,0.94,0.97
51,2018-04-20-04,22353,4312.76,7067.66,190.82,149.15,128.88,0.72,1.28,0.78,0.94
52,2018-04-20-04,28313,1458.54,7084.13,202.8,177.75,15.32,0.87,1.14,0.88,0.99
53,2018-04-20-04,92927,1958.43,7874.3,370.21,319.6,169.07,0.7,1.16,0.86,0.96
54,2018-04-20-04,97899,5695.15,7897.24,362.68,343.69,177.11,0.82,1.06,0.95,0.98
55,2018-04-20-04,56486,3822.1,7885.98,270.11,266.27,8.82,0.83,1.01,0.99,0.98
56,2018-04-20-04,54855,4726.68,7899.65,280.68,248.84,4.74,0.73,1.13,0.89,0.96
57,2018-04-20-04,13240,1096.31,7899.06,171.81,98.12,102.65,0.57,1.75,0.57,0.89
58,2018-04-20-04,9340,2871.21,7969.62,122.42,97.14,150.45,0.59,1.26,0.79,0.93
59,2018-04-20-04,90455,6187.06,8696.67,359.78,320.12,26.01,0.65,1.12,0.89,0.95
60,2018-04-20-04,82974,556.93,8700.06,340.79,310,174.12,0.76,1.1,0.91,0.98
61,2018-04-20-04,60271,2401.58,8718.53,288.83,265.69,26.21,0.84,1.09,0.92,0.98
62,2018-04-20-04,72413,4289.4,8732.67,313.52,294.08,4.7,0.83,1.07,0.94,0.98
63,2018-04-20-04,45046,5207.91,8741.33,263.09,218,104.55,0.74,1.21,0.83,0.96
64,2018-04-20-04,14812,3266.94,8768.45,154.76,121.86,97.08,0.73,1.27,0.79,0.95
65,2018-04-20-04,27712,1492.02,8814.14,198.36,177.88,19.54,0.47,1.12,0.9,0.92
1,2018-04-21-01,107769,5230.57,593.35,375.92,365.01,25.77,0.81,1.03,0.97,0.97
2,2018-04-21-01,95830,3332.18,597.75,366.99,332.47,41.72,0.8,1.1,0.91,0.97
3,2018-04-21-01,50580,4286.67,574.54,259.39,248.27,143.47,0.71,1.04,0.96,0.95
4,2018-04-21-01,58197,537.64,623.49,317.97,233.03,90.78,0.65,1.36,0.73,0.93
5,2018-04-21-01,38219,1464.74,583.74,234.1,207.87,71.01,0.85,1.13,0.89,0.99
6,2018-04-21-01,22920,2446.27,584.19,180.9,161.32,63.18,0.76,1.12,0.89,0.96
7,2018-04-21-01,29745,6151.8,602.98,204.05,185.6,35.15,0.7,1.1,0.91,0.95
8,2018-04-21-01,121782,3814.1,1405.05,402.79,384.96,2.69,0.86,1.05,0.96,0.99
9,2018-04-21-01,108388,1937.69,1416.12,389.16,354.62,151.53,0.84,1.1,0.91,0.99
10,2018-04-21-01,103455,5688.59,1415.63,386.8,340.55,162.48,0.78,1.14,0.88,0.98
11,2018-04-21-01,62871,2841.48,1413.14,302.4,264.71,150.28,0.7,1.14,0.88,0.95
12,2018-04-21-01,27207,4737.89,1418.33,192.69,179.78,96.19,0.75,1.07,0.93,0.96
13,2018-04-21-01,26045,1107.78,1426.77,196.48,168.78,13.18,0.7,1.16,0.86,0.95
14,2018-04-21-01,90201,556.93,2216,363.93,315.58,146.39,0.71,1.15,0.87,0.96
15,2018-04-21-01,72870,2411.9,2223.59,358.7,258.66,27.55,0.8,1.39,0.72,0.98
16,2018-04-21-01,55282,1469.37,2209.43,272.94,257.89,80.8,0.74,1.06,0.94,0.96
17,2018-04-21-01,35614,5236.88,2224.24,237.83,190.66,90.93,0.67,1.25,0.8,0.93
18,2018-04-21-01,62216,6158.47,2241.13,296.56,267.12,155.08,0.78,1.11,0.9,0.97
19,2018-04-21-01,26819,3355.66,2207.52,200.6,170.23,5.21,0.74,1.18,0.85,0.95
20,2018-04-21-01,105315,2869.71,3008.75,374.22,358.33,16.91,0.74,1.04,0.96,0.96
21,2018-04-21-01,106187,4747.03,3021.42,382.53,353.44,149.94,0.65,1.08,0.92,0.93
22,2018-04-21-01,86627,1022.41,3029.28,353.06,312.41,177.38,0.71,1.13,0.88,0.95
23,2018-04-21-01,64995,3819.07,3024.35,302.18,273.86,35.09,0.58,1.1,0.91,0.91
24,2018-04-21-01,84302,5705.43,3037.24,345.21,310.94,9.99,0.76,1.11,0.9,0.97
25,2018-04-21-01,89676,1487.33,3827.82,357.27,319.59,50.06,0.79,1.12,0.89,0.97
26,2018-04-21-01,105667,3335.06,3838.42,378.74,355.23,5.27,0.82,1.07,0.94,0.98
27,2018-04-21-01,66703,5224.35,3844.09,302.3,280.94,176.92,0.79,1.08,0.93,0.98
28,2018-04-21-01,69452,6159.85,3860.41,338.78,261.02,130.86,0.57,1.3,0.77,0.89
29,2018-04-21-01,49352,4303.93,3846.02,259.55,242.1,73.63,0.74,1.07,0.93,0.95
30,2018-04-21-01,12862,690.55,3865.13,171.35,95.57,87.37,0.37,1.79,0.56,0.75
31,2018-04-21-01,96287,3813.26,4649.01,370.59,330.81,134.04,0.79,1.12,0.89,0.97
32,2018-04-21-01,75281,5706.63,4656.27,320.11,299.43,29.2,0.63,1.07,0.94,0.92
33,2018-04-21-01,47435,1975.89,4628.68,276.25,218.63,50.94,0.83,1.26,0.79,0.99
34,2018-04-21-01,55180,1004.83,4659.86,281.32,249.74,59.72,0.73,1.13,0.89,0.96
35,2018-04-21-01,63297,2888.72,4674.67,304.1,265.02,72.4,0.56,1.15,0.87,0.9
36,2018-04-21-01,105325,2428.33,5445.16,388.02,345.61,141.91,0.8,1.12,0.89,0.98
37,2018-04-21-01,122830,545.61,5463.38,402.97,388.1,160.67,0.88,1.04,0.96,0.99
38,2018-04-21-01,77611,4307.8,5453.76,341.37,289.48,81.69,0.72,1.18,0.85,0.95
39,2018-04-21-01,92018,6169.36,5462.79,354.74,330.28,154.26,0.76,1.07,0.93,0.96
40,2018-04-21-01,39018,5260.86,5439.06,244.78,202.96,0.22,0.65,1.21,0.83,0.94
41,2018-04-21-01,48487,3324.23,5489.57,278.71,221.51,160.16,0.67,1.26,0.79,0.94
42,2018-04-21-01,82135,2895.83,6247.74,334.96,312.21,70.09,0.84,1.07,0.93,0.98
43,2018-04-21-01,92300,1009.41,6288.71,355.6,330.48,119.1,0.72,1.08,0.93,0.96
44,2018-04-21-01,79406,4765.3,6288.38,327.69,308.54,41.61,0.75,1.06,0.94,0.97
45,2018-04-21-01,61760,5686.98,6283.92,287.64,273.38,42.54,0.67,1.05,0.95,0.95
46,2018-04-21-01,54503,3823.9,6272.92,282.68,245.49,136.54,0.71,1.15,0.87,0.95
47,2018-04-21-01,97450,3344.71,7079.15,362.33,342.44,18.2,0.68,1.06,0.95,0.93
48,2018-04-21-01,74815,6118.98,7075.94,357.07,266.78,71.04,0.7,1.34,0.75,0.96
49,2018-04-21-01,80954,5220.05,7098.45,334.48,308.17,154.51,0.7,1.09,0.92,0.96
50,2018-04-21-01,62461,541.37,7088.67,285.61,278.45,49.88,0.76,1.03,0.97,0.96
51,2018-04-21-01,59920,2411.51,7082.21,285.53,267.2,43.44,0.78,1.07,0.94,0.97
52,2018-04-21-01,26292,4311.3,7060.57,204.64,163.58,106.97,0.64,1.25,0.8,0.91
53,2018-04-21-01,28576,1457.44,7084.22,203.63,178.67,14.79,0.88,1.14,0.88,0.99
54,2018-04-21-01,95115,1956.66,7876.38,370.65,326.74,171.35,0.78,1.13,0.88,0.97
55,2018-04-21-01,99143,5695.73,7897.51,364.5,346.32,175.51,0.81,1.05,0.95,0.98
56,2018-04-21-01,57200,3821.81,7885.62,271.05,268.69,22.82,0.84,1.01,0.99,0.98
57,2018-04-21-01,56385,4726.3,7899.49,284.19,252.62,3.88,0.74,1.12,0.89,0.95
58,2018-04-21-01,16828,1104.02,7901.86,180.27,118.85,114.99,0.56,1.52,0.66,0.91
59,2018-04-21-01,9900,2869.48,7968.94,129.99,96.97,150.21,0.61,1.34,0.75,0.93
60,2018-04-21-01,94419,6185.25,8697.93,371.62,323.5,20.63,0.65,1.15,0.87,0.95
61,2018-04-21-01,84346,555.86,8700.55,344.97,311.31,172.83,0.76,1.11,0.9,0.98
62,2018-04-21-01,60786,2400.78,8718.34,288.94,267.86,24.26,0.85,1.08,0.93,0.98
63,2018-04-21-01,73042,4289.47,8733.07,315.54,294.73,3.42,0.84,1.07,0.93,0.98
64,2018-04-21-01,46558,5208.06,8742.75,269.07,220.31,105.69,0.76,1.22,0.82,0.96
65,2018-04-21-01,16151,3266.09,8768.09,162.16,126.82,98.03,0.78,1.28,0.78,0.96
66,2018-04-21-01,29691,1490.78,8813.21,202.2,186.97,20.88,0.51,1.08,0.92,0.93
1,2018-04-21-02,104869,5230.87,594.28,370.81,360.08,32.22,0.79,1.03,0.97,0.97
2,2018-04-21-02,93568,3331.15,597.63,363.82,327.45,42.48,0.79,1.11,0.9,0.97
3,2018-04-21-02,47311,4286.84,573.57,249.87,241.08,139.59,0.68,1.04,0.96,0.95
4,2018-04-21-02,36143,1464.39,582.84,227.97,201.86,71.71,0.84,1.13,0.89,0.99
5,2018-04-21-02,49608,541.54,612.16,291.07,217,103.77,0.65,1.34,0.75,0.95
6,2018-04-21-02,24496,6153.35,603.49,184.07,169.44,46.98,0.71,1.09,0.92,0.95
7,2018-04-21-02,15752,2444.95,586.46,148.04,135.48,44.22,0.52,1.09,0.92,0.91
8,2018-04-21-02,120336,3814.31,1406.38,402.84,380.34,3.35,0.86,1.06,0.94,0.99
9,2018-04-21-02,106589,1938.53,1416.35,385.59,351.97,147.56,0.84,1.1,0.91,0.99
10,2018-04-21-02,95522,5686.02,1415.1,368.14,330.37,155.47,0.76,1.11,0.9,0.97
11,2018-04-21-02,59068,2841.33,1414.04,296.36,253.77,153.44,0.7,1.17,0.86,0.96
12,2018-04-21-02,22661,4738.33,1416.34,181.33,159.11,92.96,0.76,1.14,0.88,0.95
13,2018-04-21-02,16124,1094.78,1428.08,156.6,131.1,53.77,0.67,1.19,0.84,0.95
14,2018-04-21-02,86262,556.29,2215.96,358.62,306.26,149.88,0.74,1.17,0.85,0.96
15,2018-04-21-02,71582,2412.33,2223.22,353.64,257.72,27.53,0.8,1.37,0.73,0.98
16,2018-04-21-02,53666,1469.06,2209.82,268.54,254.45,79.68,0.76,1.06,0.95,0.96
17,2018-04-21-02,27732,5232.87,2224.04,218.47,161.63,78.74,0.66,1.35,0.74,0.93
18,2018-04-21-02,57553,6160.5,2240.93,287.1,255.24,153.46,0.76,1.12,0.89,0.97
19,2018-04-21-02,23312,3356.32,2209.08,190.44,155.86,4.42,0.75,1.22,0.82,0.95
20,2018-04-21-02,102283,2870,3007.47,369.2,352.74,22.66,0.72,1.05,0.96,0.95
21,2018-04-21-02,102138,4745.05,3019.82,377.49,344.5,152.06,0.63,1.1,0.91,0.93
22,2018-04-21-02,82967,1023.07,3029.1,346.22,305.11,179.44,0.72,1.13,0.88,0.95
23,2018-04-21-02,80498,5706.49,3036.19,337.29,303.87,13.06,0.79,1.11,0.9,0.98
24,2018-04-21-02,60302,3820.66,3024.91,296.45,258.99,32.59,0.65,1.14,0.87,0.94
25,2018-04-21-02,85984,1484.69,3826.65,353.81,309.43,55.31,0.65,1.14,0.87,0.96
26,2018-04-21-02,103124,3334.2,3838.16,375.58,349.6,7.54,0.82,1.07,0.93,0.98
27,2018-04-21-02,62930,5223.06,3842.85,295.16,271.47,4.56,0.79,1.09,0.92,0.97
28,2018-04-21-02,61916,6158.08,3858.17,319.19,246.98,136.6,0.48,1.29,0.77,0.85
29,2018-04-21-02,47488,4303.8,3846.45,253.96,238.08,72.95,0.74,1.07,0.94,0.95
30,2018-04-21-02,94041,3813.6,4649.03,367.33,325.97,131.38,0.78,1.13,0.89,0.97
31,2018-04-21-02,72195,5707.24,4656.19,313.19,293.5,33.38,0.66,1.07,0.94,0.92
32,2018-04-21-02,46366,1975.14,4628.85,272.06,217,51.43,0.83,1.25,0.8,0.99
33,2018-04-21-02,56115,2887.21,4670.06,281.23,254.06,69.63,0.55,1.11,0.9,0.91
34,2018-04-21-02,52412,1005.19,4662.01,274.69,242.94,58,0.77,1.13,0.88,0.96
35,2018-04-21-02,121597,546.25,5462.94,400.74,386.34,163.5,0.87,1.04,0.96,0.99
36,2018-04-21-02,102346,2430.57,5444.06,381,342.03,140.01,0.8,1.11,0.9,0.98
37,2018-04-21-02,74341,4308.51,5453.22,333.33,283.96,79.94,0.73,1.17,0.85,0.95
38,2018-04-21-02,89202,6168.96,5463.2,349.84,324.65,155.95,0.74,1.08,0.93,0.95
39,2018-04-21-02,35839,5265.94,5438.25,228.3,199.88,8.33,0.76,1.14,0.88,0.96
40,2018-04-21-02,44842,3320.97,5489.95,265.33,215.18,156.66,0.66,1.23,0.81,0.92
41,2018-04-21-02,80512,2896.13,6246.95,331.28,309.44,68.13,0.84,1.07,0.93,0.98
42,2018-04-21-02,90856,1008.43,6288.44,354.1,326.69,116.84,0.71,1.08,0.92,0.95
43,2018-04-21-02,77697,4765.92,6288.16,322.93,306.34,41.34,0.74,1.05,0.95,0.97
44,2018-04-21-02,58642,5688.56,6282.26,276.9,269.64,43.89,0.73,1.03,0.97,0.95
45,2018-04-21-02,50741,3823.52,6272.66,271.39,238.05,133.66,0.77,1.14,0.88,0.96
46,2018-04-21-02,93489,3344.65,7079.93,357.12,333.32,8.1,0.73,1.07,0.93,0.94
47,2018-04-21-02,65058,6114.68,7085.77,312.27,265.27,66.64,0.66,1.18,0.85,0.95
48,2018-04-21-02,77540,5219.86,7097.13,326.4,302.48,157.3,0.68,1.08,0.93,0.96
49,2018-04-21-02,59191,541.4,7089.96,278.65,270.46,36.66,0.75,1.03,0.97,0.96
50,2018-04-21-02,57535,2411.77,7081.67,280.22,261.42,42.93,0.77,1.07,0.93,0.96
51,2018-04-21-02,21324,4313.8,7067.77,188.26,144.22,126.5,0.7,1.31,0.77,0.93
52,2018-04-21-02,27800,1457.94,7084.46,200.46,176.57,15.69,0.87,1.14,0.88,0.98
53,2018-04-21-02,90776,1958.62,7872.52,366.79,315.11,167.76,0.69,1.16,0.86,0.96
54,2018-04-21-02,97140,5695.74,7897.36,361.56,342.08,177.13,0.82,1.06,0.95,0.98
55,2018-04-21-02,56288,3821.79,7885.86,269.92,265.52,7.97,0.83,1.02,0.98,0.98
56,2018-04-21-02,53822,4727.17,7898.99,277.38,247.06,3.98,0.74,1.12,0.89,0.96
57,2018-04-21-02,11149,1093.15,7897.59,160.86,88.25,104.47,0.59,1.82,0.55,0.9
58,2018-04-21-02,8420,2874.31,7969.82,108.69,98.63,138.76,0.8,1.1,0.91,0.96
59,2018-04-21-02,89220,6188.74,8696.74,356.98,318.22,27.88,0.62,1.12,0.89,0.94
60,2018-04-21-02,81436,553.93,8700.38,336.78,307.88,175.75,0.77,1.09,0.91,0.98
61,2018-04-21-02,59092,2401.68,8718.58,286.61,262.51,27.99,0.85,1.09,0.92,0.98
62,2018-04-21-02,70878,4289.2,8733.46,311.63,289.59,3.24,0.84,1.08,0.93,0.98
63,2018-04-21-02,43902,5208.4,8741.56,260.75,214.37,105.41,0.74,1.22,0.82,0.97
64,2018-04-21-02,13523,3267.72,8769.29,147.72,116.56,92.11,0.57,1.27,0.79,0.92
65,2018-04-21-02,18611,1487.14,8835.84,185.92,127.45,3.52,0.47,1.46,0.69,0.76
1,2018-04-21-03,105086,5230.87,594.59,371.24,360.41,33.86,0.8,1.03,0.97,0.98
2,2018-04-21-03,93513,3331.4,598.16,363.4,327.64,42.62,0.79,1.11,0.9,0.97
3,2018-04-21-03,46916,4287,574.02,248.76,240.14,143.78,0.68,1.04,0.97,0.94
4,2018-04-21-03,35858,1465.56,582.63,227.13,201.01,72.51,0.86,1.13,0.88,0.99
5,2018-04-21-03,50261,542.86,614.97,296.96,215.5,101.27,0.68,1.38,0.73,0.96
6,2018-04-21-03,15123,2448.44,588.75,153.92,125.1,56.81,0.53,1.23,0.81,0.91
7,2018-04-21-03,22719,6153.78,607.07,184.21,157.03,44.26,0.66,1.17,0.85,0.94
8,2018-04-21-03,120310,3814.53,1406.82,402.78,380.32,3.28,0.87,1.06,0.94,0.99
9,2018-04-21-03,106730,1939.01,1416.85,385.44,352.57,148.5,0.83,1.09,0.91,0.99
10,2018-04-21-03,95134,5686,1416.32,367.37,329.72,156.78,0.77,1.11,0.9,0.97
11,2018-04-21-03,57777,2840.42,1413.56,290.74,253.02,152.57,0.67,1.15,0.87,0.95
12,2018-04-21-03,22349,4737.37,1416.35,177.5,160.31,96.41,0.77,1.11,0.9,0.96
13,2018-04-21-03,16031,1097.46,1428.28,158.93,128.43,50.08,0.64,1.24,0.81,0.94
14,2018-04-21-03,86064,557.49,2216.17,358.11,306,150.06,0.73,1.17,0.85,0.96
15,2018-04-21-03,71528,2412.84,2223.58,353.49,257.64,27.45,0.79,1.37,0.73,0.98
16,2018-04-21-03,53652,1469.65,2209.83,268.52,254.4,81.62,0.76,1.06,0.95,0.96
17,2018-04-21-03,28039,5232.01,2223.52,221.77,160.98,80.16,0.64,1.38,0.73,0.93
18,2018-04-21-03,56980,6160.65,2241.07,287.25,252.56,152.55,0.77,1.14,0.88,0.97
19,2018-04-21-03,23375,3355.98,2209.13,190.53,156.21,3.59,0.75,1.22,0.82,0.95
20,2018-04-21-03,102060,2870.8,3007.86,369.05,352.11,20.96,0.71,1.05,0.95,0.95
21,2018-04-21-03,101807,4745.12,3019.92,377.64,343.25,152.31,0.64,1.1,0.91,0.93
22,2018-04-21-03,82230,1025.1,3029.44,342.83,305.39,0.22,0.72,1.12,0.89,0.95
23,2018-04-21-03,80172,5705.92,3036.58,335.97,303.83,13.63,0.79,1.11,0.9,0.98
24,2018-04-21-03,59937,3820.85,3025.62,296.82,257.1,33.18,0.62,1.15,0.87,0.92
25,2018-04-21-03,86287,1486.46,3827.33,352.86,311.35,55.32,0.74,1.13,0.88,0.97
26,2018-04-21-03,103100,3334.59,3838.54,375.52,349.58,6.82,0.82,1.07,0.93,0.98
27,2018-04-21-03,62161,5222.12,3842.33,294.05,269.16,7.78,0.79,1.09,0.92,0.97
28,2018-04-21-03,62288,6157.87,3859.13,319.16,248.48,135.62,0.49,1.28,0.78,0.85
29,2018-04-21-03,47413,4303.89,3846.6,253.52,238.12,72.21,0.74,1.06,0.94,0.95
30,2018-04-21-03,94025,3813.2,4650.01,368.08,325.25,131.93,0.77,1.13,0.88,0.97
31,2018-04-21-03,71538,5708.21,4656.66,311.95,291.98,35.57,0.66,1.07,0.94,0.93
32,2018-04-21-03,46296,1975.54,4629.33,271.29,217.28,51.94,0.82,1.25,0.8,0.99
33,2018-04-21-03,58326,2886.65,4676.03,297.72,249.44,78.17,0.58,1.19,0.84,0.91
34,2018-04-21-03,52166,1006.18,4662.65,273.35,242.98,56.16,0.74,1.12,0.89,0.96
35,2018-04-21-03,121647,546.86,5463.17,399.77,387.43,161.41,0.87,1.03,0.97,0.99
36,2018-04-21-03,102263,2431.27,5444.49,381.09,341.67,139.46,0.8,1.12,0.9,0.98
37,2018-04-21-03,74003,4308.45,5453.07,332.03,283.78,79.89,0.73,1.17,0.85,0.95
38,2018-04-21-03,88948,6168.4,5464.05,349.48,324.06,157.48,0.72,1.08,0.93,0.95
39,2018-04-21-03,35001,5265.54,5440.37,225.9,197.27,13.13,0.81,1.15,0.87,0.97
40,2018-04-21-03,43520,3323.12,5488.89,266.99,207.54,154.8,0.68,1.29,0.78,0.94
41,2018-04-21-03,80413,2896.79,6247.51,330.95,309.36,68.38,0.83,1.07,0.93,0.98
42,2018-04-21-03,90774,1009.56,6288.74,353.94,326.54,116.32,0.71,1.08,0.92,0.95
