,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
47,2018-04-08-03,88289,2889.158,6246.154,341.219,329.445,81.148,0.82,1.036,0.965,0.975
48,2018-04-08-03,93623,4765.628,6271.968,362.245,329.072,67.234,0.741,1.101,0.908,0.968
49,2018-04-08-03,106187,1006.138,6289.214,380.572,355.259,153.618,0.86,1.071,0.933,0.986
50,2018-04-08-03,72646,5679.552,6278.426,318.121,290.756,6.941,0.696,1.094,0.914,0.952
51,2018-04-08-03,57756,3825.004,6273.315,290.087,253.501,136.446,0.675,1.144,0.874,0.937
52,2018-04-08-03,18306,1948.915,6260.544,159.737,145.914,124.88,0.691,1.095,0.913,0.94
53,2018-04-08-03,94540,3349.124,7084.649,367.513,327.532,33.248,0.67,1.122,0.891,0.935
54,2018-04-08-03,94166,5216.799,7074.115,369.615,324.38,165.357,0.699,1.139,0.878,0.956
55,2018-04-08-03,67571,539.782,7088.484,295.225,291.418,74.048,0.75,1.013,0.987,0.959
56,2018-04-08-03,60281,2412.669,7083.545,289.055,265.528,43.38,0.775,1.089,0.919,0.968
57,2018-04-08-03,62357,6104.923,7087.085,311.159,255.16,26.132,0.689,1.219,0.82,0.949
58,2018-04-08-03,41409,1471.566,7073.083,240.484,219.239,25.267,0.844,1.097,0.912,0.976
59,2018-04-08-03,29853,4293.669,7077.185,199.425,190.598,144.535,0.774,1.046,0.956,0.962
60,2018-04-08-03,104631,1948.886,7880.191,384.908,346.11,175.287,0.795,1.112,0.899,0.976
61,2018-04-08-03,103874,5699.775,7894.027,367.8,359.588,1.971,0.816,1.023,0.978,0.983
62,2018-04-08-03,64980,3829.007,7886.973,298.077,277.563,13.619,0.8,1.074,0.931,0.978
63,2018-04-08-03,44907,1019.606,7903.584,270.103,211.687,96.625,0.745,1.276,0.784,0.964
64,2018-04-08-03,57950,4727.223,7899.802,287.527,256.617,6.511,0.741,1.12,0.892,0.957
65,2018-04-08-03,39665,2890.186,7935.592,245.331,205.857,55.167,0.733,1.192,0.839,0.965
66,2018-04-08-03,103766,564.799,8695.89,391.215,337.714,163.071,0.722,1.158,0.863,0.97
67,2018-04-08-03,96598,6182.665,8700.972,378.972,324.542,30.109,0.534,1.168,0.856,0.923
68,2018-04-08-03,97092,4283.672,8719.276,352.758,350.442,103.387,0.813,1.007,0.993,0.978
69,2018-04-08-03,68343,2400.258,8721.892,303.208,286.988,13.122,0.852,1.057,0.947,0.988
70,2018-04-08-03,58297,5220.383,8728.74,293.151,253.201,92.836,0.753,1.158,0.864,0.965
71,2018-04-08-03,55543,1480.033,8750.076,281.92,250.85,69.244,0.752,1.124,0.89,0.968
72,2018-04-08-03,18035,3267.728,8766.597,169.434,135.527,93.754,0.731,1.25,0.8,0.951
1,2018-04-09-01,107850,3338.518,587.419,391.577,350.682,46.399,0.732,1.117,0.896,0.966
2,2018-04-09-01,105555,5227.895,588.738,370.282,362.958,3.457,0.793,1.02,0.98,0.977
3,2018-04-09-01,56506,4282.366,575,271.51,264.984,128.999,0.725,1.025,0.976,0.96
4,2018-04-09-01,62370,1475.627,597.734,295.152,269.054,60.323,0.793,1.097,0.912,0.976
5,2018-04-09-01,41014,2418.224,578.317,244.537,213.549,76.575,0.74,1.145,0.873,0.953
6,2018-04-09-01,64835,535.265,618.699,319.805,258.128,92.406,0.731,1.239,0.807,0.96
7,2018-04-09-01,39300,6151.946,598.807,231.651,216.007,60.126,0.707,1.072,0.932,0.961
8,2018-04-09-01,119856,5680.87,1406.522,394.986,386.357,106.981,0.794,1.022,0.978,0.981
9,2018-04-09-01,124340,3813.76,1400.302,402.575,393.255,3.061,0.885,1.024,0.977,0.994
10,2018-04-09-01,110465,1935.377,1415.712,396.86,354.403,154.853,0.842,1.12,0.893,0.986
11,2018-04-09-01,79106,2862.492,1404.806,322.401,312.409,167.54,0.649,1.032,0.969,0.951
12,2018-04-09-01,40637,4726.394,1420.66,233.885,221.223,165.561,0.735,1.057,0.946,0.967
13,2018-04-09-01,36517,1123.712,1424.782,245.949,189.043,19.457,0.419,1.301,0.769,0.873
14,2018-04-09-01,47261,4280.202,2158.094,250.459,240.258,53.329,0.878,1.042,0.959,0.987
15,2018-04-09-01,95991,564.212,2215.33,375.905,325.134,151.303,0.709,1.156,0.865,0.962
16,2018-04-09-01,93351,6151.427,2228.832,351.744,337.911,125.739,0.791,1.041,0.961,0.98
17,2018-04-09-01,61554,1473.452,2207.316,287.022,273.055,69.212,0.738,1.051,0.951,0.958
18,2018-04-09-01,74044,2411.573,2223.716,361.624,260.701,27.36,0.8,1.387,0.721,0.979
19,2018-04-09-01,40141,5239.493,2225.087,249.043,205.222,92.305,0.705,1.214,0.824,0.953
20,2018-04-09-01,32524,3361.042,2224.151,218.545,189.485,19.188,0.721,1.153,0.867,0.948
21,2018-04-09-01,109793,2868.927,3015.311,382.404,365.563,76.699,0.818,1.046,0.956,0.982
22,2018-04-09-01,113549,4753.029,3022.644,389.785,370.91,161.491,0.709,1.051,0.952,0.967
23,2018-04-09-01,92784,1018.451,3029.934,360.935,327.307,173.446,0.759,1.103,0.907,0.969
24,2018-04-09-01,92013,5702.008,3035.173,357.831,327.402,9.462,0.783,1.093,0.915,0.977
25,2018-04-09-01,64308,3815.04,3023.009,304.721,268.703,37.504,0.701,1.134,0.882,0.945
26,2018-04-09-01,14742,1988.137,3039.795,152.045,123.451,64.401,0.64,1.232,0.812,0.919
27,2018-04-09-01,113010,5219.402,3834.546,387.018,371.788,35.263,0.768,1.041,0.961,0.975
28,2018-04-09-01,99211,1480.977,3827.895,382.386,330.346,40.141,0.768,1.158,0.864,0.969
29,2018-04-09-01,107652,3336.255,3839.58,381.025,359.731,8.308,0.8,1.059,0.944,0.973
30,2018-04-09-01,41272,656.195,3799.026,235.507,223.132,55.976,0.402,1.055,0.947,0.906
31,2018-04-09-01,74685,6163.007,3859.224,341.937,278.098,132.766,0.6,1.23,0.813,0.92
32,2018-04-09-01,25350,2457.373,3798.65,192.017,168.093,81.351,0.815,1.142,0.875,0.973
33,2018-04-09-01,54027,4307.509,3844.489,270.551,254.256,63.793,0.758,1.064,0.94,0.952
34,2018-04-09-01,99010,3814.738,4646.357,371.089,339.712,141.073,0.822,1.092,0.915,0.984
35,2018-04-09-01,88868,5695.191,4653.049,348.722,324.471,11.853,0.591,1.075,0.93,0.924
36,2018-04-09-01,49414,1976.979,4628.895,281.143,223.786,49.873,0.837,1.256,0.796,0.985
37,2018-04-09-01,62974,2890.87,4662.881,295.263,271.558,37.509,0.529,1.087,0.92,0.906
38,2018-04-09-01,58300,1006.272,4662.072,288.917,256.925,61.393,0.758,1.125,0.889,0.965
39,2018-04-09-01,11941,4748.671,4660.734,137.552,110.531,3.173,0.721,1.244,0.804,0.948
40,2018-04-09-01,109209,2427.254,5448.424,393.27,353.572,138.661,0.754,1.112,0.899,0.977
41,2018-04-09-01,89251,4306.446,5456.05,381.638,297.763,90.996,0.683,1.282,0.78,0.967
42,2018-04-09-01,96674,529.815,5443.471,386.124,318.781,21.27,0.836,1.211,0.826,0.988
43,2018-04-09-01,101356,6175.459,5463.852,364.733,353.822,179.61,0.779,1.031,0.97,0.973
44,2018-04-09-01,52184,5257.204,5465.785,267.216,248.648,13.854,0.737,1.075,0.931,0.962
45,2018-04-09-01,59637,3331.809,5490.733,306.44,247.788,175.535,0.561,1.237,0.809,0.914
46,2018-04-09-01,15467,1486.329,5500.432,160.248,122.892,142.274,0.765,1.304,0.767,0.957
47,2018-04-09-01,88095,2889.163,6245.691,340.669,329.252,80.357,0.818,1.035,0.966,0.975
48,2018-04-09-01,93464,4765.681,6271.671,361.823,328.895,67.115,0.743,1.1,0.909,0.969
49,2018-04-09-01,105425,1006.262,6289.071,378.395,354.738,151.657,0.863,1.067,0.937,0.986
50,2018-04-09-01,72209,5680.003,6278.318,316.23,290.735,6.589,0.7,1.088,0.919,0.951
51,2018-04-09-01,56939,3823.529,6272.357,285.725,253.73,135.937,0.673,1.126,0.888,0.942
52,2018-04-09-01,17641,1948.828,6258.466,154.368,145.504,112.582,0.704,1.061,0.943,0.945
53,2018-04-09-01,94851,3349.111,7082.76,368.31,327.898,31.421,0.682,1.123,0.89,0.938
54,2018-04-09-01,93784,5216.961,7073.65,368.19,324.315,165.14,0.697,1.135,0.881,0.957
55,2018-04-09-01,67222,539.695,7088.326,295.134,290.003,76.798,0.746,1.018,0.983,0.957
56,2018-04-09-01,60277,2412.45,7082.607,288.39,266.123,43.532,0.774,1.084,0.923,0.967
57,2018-04-09-01,62342,6104.776,7086.852,311.182,255.08,26.664,0.673,1.22,0.82,0.945
58,2018-04-09-01,39219,1471.056,7077.149,235.767,211.799,23.293,0.84,1.113,0.898,0.978
59,2018-04-09-01,29805,4293.767,7077.672,198.06,191.603,135.838,0.779,1.034,0.967,0.962
60,2018-04-09-01,104979,1948.607,7880.039,386.212,346.088,175.277,0.807,1.116,0.896,0.977
61,2018-04-09-01,103855,5699.756,7893.62,367.927,359.398,0.565,0.823,1.024,0.977,0.984
62,2018-04-09-01,64668,3828.789,7885.904,297.847,276.443,15.711,0.795,1.077,0.928,0.977
63,2018-04-09-01,43289,1023.765,7903.19,269.691,204.372,95.968,0.737,1.32,0.758,0.961
64,2018-04-09-01,57925,4727.256,7899.237,287.848,256.22,5.74,0.748,1.123,0.89,0.96
65,2018-04-09-01,38562,2890.758,7936.674,241.861,203.004,56.857,0.748,1.191,0.839,0.964
66,2018-04-09-01,103514,564.909,8695.655,390.701,337.338,163.376,0.725,1.158,0.863,0.971
67,2018-04-09-01,96877,6182.607,8700.664,380.204,324.425,29.248,0.518,1.172,0.853,0.921
68,2018-04-09-01,96024,4284.471,8719.888,350.805,348.517,46.343,0.817,1.007,0.993,0.978
69,2018-04-09-01,68203,2400.242,8721.39,302.847,286.741,13.018,0.845,1.056,0.947,0.988
70,2018-04-09-01,58049,5219.951,8729.061,293.131,252.141,93.231,0.749,1.163,0.86,0.961
71,2018-04-09-01,54754,1480.114,8751.19,279.587,249.35,68.309,0.733,1.121,0.892,0.966
72,2018-04-09-01,17796,3267.593,8766.282,168.327,134.61,93.436,0.736,1.25,0.8,0.951
1,2018-04-09-02,107662,3338.425,587.17,390.996,350.59,45.989,0.734,1.115,0.897,0.966
2,2018-04-09-02,105422,5228.233,588.392,369.89,362.885,5.526,0.788,1.019,0.981,0.976
3,2018-04-09-02,56429,4282.901,574.994,270.959,265.161,128.187,0.727,1.022,0.979,0.964
4,2018-04-09-02,61844,1474.652,597.594,294.769,267.132,61.484,0.804,1.103,0.906,0.977
5,2018-04-09-02,40816,2418.458,578.114,245.079,212.048,73.499,0.751,1.156,0.865,0.957
6,2018-04-09-02,64720,535.273,618.507,320.259,257.305,91.612,0.699,1.245,0.803,0.959
7,2018-04-09-02,39168,6153.884,596.908,232.027,214.933,64.612,0.704,1.08,0.926,0.959
8,2018-04-09-02,124308,3813.687,1399.801,402.517,393.21,2.909,0.882,1.024,0.977,0.994
9,2018-04-09-02,119514,5680.564,1406.009,394.502,385.727,103.005,0.767,1.023,0.978,0.98
10,2018-04-09-02,110301,1935.189,1415.38,396.67,354.047,154.889,0.839,1.12,0.893,0.986
11,2018-04-09-02,76701,2863.997,1402.19,324.916,300.566,158.478,0.633,1.081,0.925,0.945
12,2018-04-09-02,39998,4726.566,1420.549,233.02,218.552,168.262,0.751,1.066,0.938,0.967
13,2018-04-09-02,36191,1123.155,1423.85,244.577,188.406,17.345,0.416,1.298,0.77,0.866
14,2018-04-09-02,46314,4280.022,2156.951,247.862,237.91,49.71,0.878,1.042,0.96,0.987
15,2018-04-09-02,95317,563.931,2214.414,375.427,323.262,153.641,0.711,1.161,0.861,0.959
16,2018-04-09-02,93478,6151.892,2228.071,350.959,339.128,114.271,0.774,1.035,0.966,0.978
17,2018-04-09-02,61313,1473.355,2206.91,286.054,272.907,69.546,0.731,1.048,0.954,0.958
18,2018-04-09-02,73926,2411.416,2223.18,361.366,260.471,27.475,0.8,1.387,0.721,0.979
19,2018-04-09-02,40034,5239.633,2224.25,247.724,205.765,92.34,0.692,1.204,0.831,0.949
20,2018-04-09-02,32493,3360.875,2223.546,218.303,189.513,19.304,0.716,1.152,0.868,0.942
21,2018-04-09-02,109618,2869.179,3015.119,381.994,365.372,78.567,0.819,1.045,0.956,0.982
22,2018-04-09-02,113107,4753.007,3021.246,390.06,369.205,166.67,0.711,1.056,0.947,0.962
23,2018-04-09-02,92658,1018.235,3029.463,361.256,326.571,174.195,0.753,1.106,0.904,0.968
24,2018-04-09-02,91871,5702.628,3034.464,357.886,326.847,8.4,0.767,1.095,0.913,0.976
25,2018-04-09-02,64453,3814.546,3022.644,304.933,269.122,36.28,0.697,1.133,0.883,0.946
26,2018-04-09-02,14530,1987.803,3038.554,154.961,119.386,62.478,0.668,1.298,0.77,0.932
27,2018-04-09-02,112430,5218.919,3834.002,386.012,370.844,36.655,0.776,1.041,0.961,0.972
28,2018-04-09-02,99040,1480.667,3827.284,382.211,329.927,40.196,0.766,1.158,0.863,0.97
29,2018-04-09-02,107707,3336.252,3839.377,381.128,359.818,6.869,0.798,1.059,0.944,0.975
30,2018-04-09-02,41084,659.403,3801.993,237.43,220.317,88.559,0.398,1.078,0.928,0.897
31,2018-04-09-02,75415,6164.727,3858.866,343.308,279.695,135.108,0.595,1.227,0.815,0.915
32,2018-04-09-02,54070,4307.743,3843.955,270.575,254.436,63.164,0.751,1.063,0.94,0.952
33,2018-04-09-02,24507,2457.153,3800.165,189.439,164.714,78.312,0.814,1.15,0.869,0.973
34,2018-04-09-02,98971,3814.724,4645.869,370.946,339.709,141.113,0.826,1.092,0.916,0.984
35,2018-04-09-02,88780,5695.647,4653.304,348.097,324.732,8.547,0.555,1.072,0.933,0.921
36,2018-04-09-02,49418,1976.899,4628.398,281.617,223.428,49.906,0.827,1.26,0.793,0.985
37,2018-04-09-02,64866,2891.104,4665.71,297.741,277.388,50.941,0.524,1.073,0.932,0.911
38,2018-04-09-02,58233,1005.752,4661.678,288.449,257.046,61.869,0.749,1.122,0.891,0.965
39,2018-04-09-02,11431,4749.736,4657.896,129.934,112.014,7.125,0.706,1.16,0.862,0.943
40,2018-04-09-02,108824,2427.605,5448.073,392.055,353.417,137.735,0.764,1.109,0.901,0.974
41,2018-04-09-02,89078,4306.448,5455.764,381.111,297.597,91.239,0.696,1.281,0.781,0.968
42,2018-04-09-02,96624,530.586,5443.051,386.06,318.669,20.235,0.836,1.211,0.825,0.988
43,2018-04-09-02,101106,6175.58,5463.527,364.657,353.023,179.649,0.767,1.033,0.968,0.971
44,2018-04-09-02,51652,5257.376,5464.62,265.366,247.829,15.756,0.719,1.071,0.934,0.959
45,2018-04-09-02,60254,3329.638,5490.06,314.416,244.001,173.023,0.607,1.289,0.776,0.931
46,2018-04-09-02,15604,1487.783,5498.929,158.999,124.955,142.151,0.735,1.272,0.786,0.946
47,2018-04-09-02,87720,2889.338,6245.239,340.032,328.465,80.458,0.819,1.035,0.966,0.977
48,2018-04-09-02,93330,4765.752,6271.546,361.19,329,66.208,0.733,1.098,0.911,0.969
49,2018-04-09-02,104789,1006.285,6288.798,376.729,354.158,149.526,0.863,1.064,0.94,0.986
50,2018-04-09-02,71912,5679.832,6278.005,316.277,289.497,8.089,0.705,1.093,0.915,0.952
51,2018-04-09-02,56858,3823.753,6272.035,285.198,253.837,134.591,0.674,1.124,0.89,0.94
52,2018-04-09-02,17562,1948.578,6258.195,152.184,146.931,143.874,0.729,1.036,0.965,0.949
53,2018-04-09-02,95733,3348.967,7082.171,370.078,329.366,32.466,0.672,1.124,0.89,0.937
54,2018-04-09-02,93590,5217.073,7073.302,367.551,324.207,165.407,0.703,1.134,0.882,0.954
55,2018-04-09-02,66884,539.751,7087.737,293.482,290.168,73.03,0.744,1.011,0.989,0.956
56,2018-04-09-02,60412,2412.191,7082.029,288.703,266.429,43.03,0.782,1.084,0.923,0.967
57,2018-04-09-02,62565,6105.259,7086.87,311.425,255.792,26.604,0.689,1.217,0.821,0.947
58,2018-04-09-02,37479,1469.942,7080.332,230.862,206.702,22.128,0.85,1.117,0.895,0.981
59,2018-04-09-02,29775,4293.868,7076.699,198.218,191.258,140.003,0.756,1.036,0.965,0.966
60,2018-04-09-02,104804,1948.605,7879.334,386.444,345.304,175.453,0.815,1.119,0.894,0.978
61,2018-04-09-02,103748,5699.607,7893.213,367.846,359.107,0.735,0.825,1.024,0.976,0.984
62,2018-04-09-02,64188,3828.583,7884.898,297.408,274.797,15.006,0.798,1.082,0.924,0.977
63,2018-04-09-02,41737,1028.257,7903.275,267.722,198.494,95.334,0.734,1.349,0.741,0.962
64,2018-04-09-02,57922,4727.19,7898.848,288.044,256.032,6.397,0.739,1.125,0.889,0.959
65,2018-04-09-02,37503,2890.817,7937.406,237.892,200.723,58.503,0.722,1.185,0.844,0.959
66,2018-04-09-02,103214,564.937,8695.362,390.083,336.893,163.269,0.724,1.158,0.864,0.97
67,2018-04-09-02,96189,6182.126,8700.161,378.54,323.537,32.087,0.55,1.17,0.855,0.924
68,2018-04-09-02,95141,4285.122,8720.383,350.513,345.6,54.283,0.815,1.014,0.986,0.978
69,2018-04-09-02,68091,2400.186,8720.927,302.643,286.463,12.76,0.855,1.056,0.947,0.988
70,2018-04-09-02,57657,5219.993,8729.122,291.907,251.488,92.772,0.755,1.161,0.862,0.963
71,2018-04-09-02,54413,1480.813,8752.851,280.555,246.942,69.193,0.763,1.136,0.88,0.972
72,2018-04-09-02,17856,3267.825,8766.219,168.047,135.289,94.425,0.738,1.242,0.805,0.952
1,2018-04-09-03,107625,3339.052,587.734,391.35,350.153,45.922,0.749,1.118,0.895,0.968
2,2018-04-09-03,105250,5228.211,588.746,369.285,362.886,1.635,0.79,1.018,0.983,0.976
3,2018-04-09-03,56521,4282.934,575.054,271.817,264.754,131.664,0.73,1.027,0.974,0.964
4,2018-04-09-03,61058,1474.953,598.377,292.802,265.508,61.87,0.814,1.103,0.907,0.98
5,2018-04-09-03,40424,2420.804,579.025,245,210.079,78.124,0.758,1.166,0.857,0.96
6,2018-04-09-03,64665,536.815,618.898,320.26,257.085,92.186,0.692,1.246,0.803,0.956
7,2018-04-09-03,39021,6151.867,597.169,230.717,215.342,64.235,0.73,1.071,0.933,0.961
8,2018-04-09-03,119626,5680.86,1406.315,394.643,385.95,106.576,0.793,1.023,0.978,0.979
9,2018-04-09-03,124223,3814.154,1400.291,402.56,392.9,3.109,0.885,1.025,0.976,0.994
10,2018-04-09-03,110193,1936.216,1415.769,396.409,353.933,154.98,0.837,1.12,0.893,0.986
11,2018-04-09-03,76081,2864.055,1403.692,324.546,298.477,157.295,0.634,1.087,0.92,0.945
12,2018-04-09-03,39804,4727.291,1420.754,231.004,219.39,167.069,0.744,1.053,0.95,0.967
13,2018-04-09-03,35129,1121.326,1426.263,237.559,188.28,11.768,0.496,1.262,0.793,0.896
14,2018-04-09-03,45394,4279.825,2156.693,245.227,235.69,49.626,0.882,1.04,0.961,0.987
15,2018-04-09-03,95455,565.536,2214.591,375.319,323.823,152.842,0.721,1.159,0.863,0.961
16,2018-04-09-03,92960,6151.386,2227.867,350.675,337.521,114.949,0.813,1.039,0.962,0.981
17,2018-04-09-03,61173,1474.324,2207.179,285.862,272.467,68.939,0.738,1.049,0.953,0.957
18,2018-04-09-03,73987,2412.195,2223.477,361.63,260.496,27.524,0.799,1.388,0.72,0.98
19,2018-04-09-03,39628,5238.658,2224.505,247.091,204.2,91.214,0.697,1.21,0.826,0.955
20,2018-04-09-03,32091,3361.498,2223.999,217.173,188.142,19.16,0.707,1.154,0.866,0.941
21,2018-04-09-03,110094,2869.547,3015.335,382.356,366.611,76.745,0.814,1.043,0.959,0.982
22,2018-04-09-03,112602,4752.975,3021.01,389.639,367.954,168.34,0.729,1.059,0.944,0.966
23,2018-04-09-03,92496,1019.636,3029.786,361.362,325.904,174.078,0.745,1.109,0.902,0.968
24,2018-04-09-03,91778,5702.466,3034.773,357.724,326.663,7.721,0.781,1.095,0.913,0.976
25,2018-04-09-03,65146,3815.259,3023.944,303.198,273.572,35.726,0.666,1.108,0.902,0.93
26,2018-04-09-03,13708,1986.626,3039.915,150.208,116.196,65.229,0.635,1.293,0.774,0.901
27,2018-04-09-03,112647,5219.427,3834.423,387.173,370.446,34.819,0.792,1.045,0.957,0.977
28,2018-04-09-03,98930,1481.742,3827.51,382.319,329.467,40.007,0.772,1.16,0.862,0.969
29,2018-04-09-03,107441,3336.563,3839.747,380.742,359.293,7.549,0.804,1.06,0.944,0.974
30,2018-04-09-03,38379,660.56,3797.64,223.979,218.171,60.019,0.355,1.027,0.974,0.9
31,2018-04-09-03,80964,6171.819,3853.578,336.82,306.058,142.681,0.683,1.101,0.909,0.946
32,2018-04-09-03,54031,4307.803,3844.158,270.463,254.358,64.013,0.746,1.063,0.94,0.949
33,2018-04-09-03,23667,2456.486,3802.806,185.26,162.657,72.338,0.826,1.139,0.878,0.977
34,2018-04-09-03,98819,3814.987,4646.188,370.919,339.212,141.524,0.828,1.093,0.915,0.984
35,2018-04-09-03,87766,5694.963,4653.829,347.211,321.842,11.906,0.592,1.079,0.927,0.927
36,2018-04-09-03,49544,1978.044,4628.45,282.583,223.232,49.788,0.823,1.266,0.79,0.985
37,2018-04-09-03,63832,2890.686,4662.77,297.788,272.924,32.526,0.6,1.091,0.917,0.925
38,2018-04-09-03,58265,1007.177,4661.512,288.989,256.706,62.792,0.746,1.126,0.888,0.964
39,2018-04-09-03,10743,4747.945,4661.136,118.96,114.983,147.738,0.708,1.035,0.967,0.942
40,2018-04-09-03,109119,2427.689,5448.13,393.337,353.22,139.399,0.77,1.114,0.898,0.977
41,2018-04-09-03,88216,4306.487,5457.436,377.241,297.741,91.18,0.671,1.267,0.789,0.959
42,2018-04-09-03,95788,533.397,5442.918,386.035,315.933,17.426,0.815,1.222,0.818,0.984
43,2018-04-09-03,100973,6175.541,5463.76,365.355,351.885,2.476,0.801,1.038,0.963,0.977
44,2018-04-09-03,51474,5257.343,5463.77,264.601,247.689,17.448,0.73,1.068,0.936,0.963
45,2018-04-09-03,61223,3327.046,5491.399,317.076,245.845,176.981,0.592,1.29,0.775,0.92
46,2018-04-09-03,15361,1491.116,5499.067,156.888,124.663,139.586,0.745,1.258,0.795,0.951
47,2018-04-09-03,87482,2890.127,6245.553,339.77,327.826,79.201,0.818,1.036,0.965,0.977
48,2018-04-09-03,93024,4765.771,6272.102,360.399,328.641,66.275,0.749,1.097,0.912,0.969
49,2018-04-09-03,104056,1007.783,6289.318,374.882,353.413,147.633,0.865,1.061,0.943,0.986
50,2018-04-09-03,71147,5680.61,6278.454,313.12,289.305,11.348,0.722,1.082,0.924,0.956
51,2018-04-09-03,57675,3825.122,6273.304,290.493,252.791,135.958,0.68,1.149,0.87,0.94
52,2018-04-09-03,16066,1948.385,6254.222,146.513,139.618,33.431,0.788,1.049,0.953,0.968
53,2018-04-09-03,98726,3348.273,7079.173,371.809,338.081,30.418,0.691,1.1,0.909,0.945
54,2018-04-09-03,93407,5217.172,7073.507,366.973,324.082,164.731,0.703,1.132,0.883,0.955
55,2018-04-09-03,66705,541.106,7087.904,294.087,288.797,76.972,0.741,1.018,0.982,0.955
56,2018-04-09-03,60565,2412.881,7082.183,289.458,266.407,42.988,0.773,1.087,0.92,0.967
57,2018-04-09-03,62226,6105.095,7087.69,310.524,255.145,26.129,0.678,1.217,0.822,0.945
58,2018-04-09-03,29534,4294.066,7076.668,198.38,189.554,136.54,0.779,1.047,0.956,0.966
59,2018-04-09-03,36578,1468.703,7083.008,228.157,204.125,19.801,0.862,1.118,0.895,0.982
60,2018-04-09-03,104730,1949.702,7879.699,386.331,345.161,175.339,0.81,1.119,0.893,0.977
61,2018-04-09-03,103253,5699.309,7893.619,366.896,358.319,0.612,0.817,1.024,0.977,0.984
62,2018-04-09-03,63755,3828.633,7884.629,296.275,273.987,15.587,0.811,1.081,0.925,0.978
63,2018-04-09-03,39619,1035.946,7901.746,263.513,191.431,96.99,0.754,1.377,0.726,0.965
64,2018-04-09-03,57774,4727.408,7899.305,287.054,256.259,6.152,0.747,1.12,0.893,0.958
65,2018-04-09-03,36414,2891.074,7938.428,234.65,197.586,61.404,0.708,1.188,0.842,0.954
66,2018-04-09-03,102621,566.116,8695.351,388.717,336.134,163.37,0.718,1.156,0.865,0.971
67,2018-04-09-03,97080,6181.858,8701.047,381.477,324.02,28.898,0.552,1.177,0.849,0.925
68,2018-04-09-03,94360,4285.584,8721.249,348.943,344.305,52.738,0.817,1.013,0.987,0.979
69,2018-04-09-03,68027,2400.746,8721.005,302.417,286.408,13.367,0.85,1.056,0.947,0.988
70,2018-04-09-03,57558,5219.524,8729.197,291.866,251.092,93.347,0.757,1.162,0.86,0.96
71,2018-04-09-03,53820,1483.432,8754.418,279.39,245.269,68.568,0.77,1.139,0.878,0.97
72,2018-04-09-03,17862,3268.429,8766.581,168.193,135.217,94.295,0.737,1.244,0.804,0.951
